category_id	pos	concept_id	concept_ru	concept_en	wdh	wdh_source	wdh_confidence	wdh_note
B354	NOUN	999	обруч (у бочки)	hoop (of a barrel)	artisanship, buildings	inherited_from_category	medium	WDH inherited from category B354
B355	NOUN	1000	кузнец	blacksmith; smith	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1001	наковальня	anvil	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1002	кузнечные мехи	bellows (forge bellows)	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	VERB	1003	раздувать (горн)	to blow (the forge); to fan the forge	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	VERB	1004	ковать (железо)	to forge (iron); to smith	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1005	колесо	wheel	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1006	клещи	tongs; pincers	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1007	сталь	steel	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	VERB	1008	калить	to heat; to harden (metal); to temper	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	VERB	1009	паять	to solder; to braze	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1010	ржавчина (на металле)	rust (on metal)	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B355	NOUN	1011	крюк	hook	artisanship, industry	inherited_from_category	medium	WDH inherited from category B355
B356	NOUN	1012	домотканая материя, ткань	fabric	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1013	прясть	to spin	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1014	кудель	distaff fibre; flax tow; prepared flax	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1015	веретено, полное пряжи	spindle full of yarn	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1016	мотать нитки на клубок	to wind yarn into a ball	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1017	клубок	ball (of yarn)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1018	мотать нитки на мотовило	to wind yarn onto a reel	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1019	ткать	to weave	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1020	кросна, стан	loom	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1021	основать	to warp (a loom); to set up the warp	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1022	основа ткани	warp	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1023	бёрдо	reed (in a loom)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1024	конец нитчёнок	heddle end; heald end	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1025	уток	weft; woof	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1026	челнок	shuttle	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1027	вязать	to knit	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1028	узор	pattern; design	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1029	сукно	broadcloth; woollen cloth	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1030	полотно	linen cloth; homespun linen	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1031	ширина полотна	cloth width; width of the web	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1032	лоскут	piece of cloth; scrap; remnant	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	VERB	1033	выделывать (кожу)	to curry (leather)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1034	обувь	shoes	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1035	дратва	shoe-thread	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1036	вар (смола)	brew	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1037	шило	awl	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1038	колодка для обуви	shoe last; cobbler's last	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1039	голенище	bootleg	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1040	каблук	heel (of a shoe)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1041	подошва	sole (of a shoe)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1042	лапти берестяные	birch-bark shoes; bast shoes (birch-bark)	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1043	оборы (у лаптей)	bast shoe ties; leg ties	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B356	NOUN	1044	паголенки	boot shaft; leg of boot; leg wrappings	artisanship, fashion	inherited_from_category	medium	WDH inherited from category B356
B36	VERB	1045	продавать	to sell	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1046	торговать	to trade; to do business	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1047	клад, сокровище	treasure; hoard	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1048	магазин	shop; store	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1049	товар	goods; merchandise; wares	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1050	покупать	to buy; to purchase	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1051	мерить	to measure	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1052	безмен	steelyard	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1053	фунт	pound (unit of weight)	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1054	деньги	money	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1055	считать	to count; to calculate	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1056	платить	to pay	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1057	копейка	kopek; copeck	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1058	рубль	rouble; ruble	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	ADJ	1059	дорогой	expensive	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	ADJ	1060	дешевый	cheap	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1061	долг	debt	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1062	менять	to exchange; to swap; to change	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1063	зарабатывать	to earn	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	ADJ	1064	бедный, неимущий	poor	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	ADJ	1065	богатый	rich	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1066	беречь, хранить	to keep safe	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1067	кошелек для денег	purse; money bag	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1068	запас	stock; supply; store	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1069	арендовать	to rent	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	VERB	1070	выкупить	to ransom	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	NOUN	1071	заработок, оплата	earnings, payment	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
B36	ADV	1072	даром, бесплатно	free of charge	commerce, economy, finance, money	inherited_from_category	medium	WDH inherited from category B36
